"2015-06-11";"05:58:41";"WinControl (rev 848) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:Mark";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2015-06-10 16:09:00.000";"1433977740000";"19775001";"2015-06-10";"16:09:00";"F";"488";"C";"657";"902";"1302";"29.0";"0.272";"148.7";"497";"0.84";"1.1";"0.605";"0.681";"0.458";"1.195";"0.332";"0.396";"710";"1980";"0.641"
"2015-06-10 16:09:20.000";"1433977760000";"19795001";"2015-06-10";"16:09:20";"F";"489";"C";"645";"818";"1803";"29.0";"0.211";"159.8";"470";"0.84";"1.1";"0.497";"0.726";"0.362";"1.421";"0.326";"0.463";"710";"1980";"0.641"
"2015-06-10 16:09:39.000";"1433977779000";"19814001";"2015-06-10";"16:09:39";"F";"490";"C";"624";"733";"2632";"29.0";"0.149";"164.7";"441";"0.84";"1.1";"0.373";"0.770";"0.264";"1.701";"0.315";"0.536";"710";"1980";"0.641"
"2015-06-10 16:09:59.000";"1433977799000";"19834001";"2015-06-10";"16:09:59";"F";"491";"C";"592";"654";"3711";"29.0";"0.095";"148.1";"411";"0.84";"1.1";"0.255";"0.809";"0.177";"2.028";"0.299";"0.606";"710";"1980";"0.641"
"2015-06-10 16:09:59.001";"1433977799001";"19834002";"2015-06-10";"16:09:59";"SLCE";"";"Light Curve end ";""
"2015-06-10 16:11:39.998";"1433977899998";"19934999";"2015-06-10";"16:11:39";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 16:11:39.999";"1433977899999";"19935000";"2015-06-10";"16:11:39";"SLCS";"";"Light Curve start ";""
"2015-06-10 16:11:40.000";"1433977900000";"19935001";"2015-06-10";"16:11:40";"FO";"493";"l";"914";"2315";"1";"29.0";"0.605";"0.3";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"914";"2315";"0.605"
"2015-06-10 16:11:58.000";"1433977918000";"19953001";"2015-06-10";"16:11:58";"F";"494";"C";"993";"1825";"154";"29.0";"0.456";"29.5";"826";"0.84";"1.1";"0.833";"0.287";"0.693";"0.268";"0.429";"0.115";"914";"2315";"0.605"
"2015-06-10 16:12:18.000";"1433977938000";"19973001";"2015-06-10";"16:12:18";"F";"495";"C";"932";"1686";"335";"29.0";"0.447";"62.9";"797";"0.84";"1.1";"0.848";"0.365";"0.725";"0.373";"0.403";"0.150";"914";"2315";"0.605"
"2015-06-10 16:12:37.000";"1433977957000";"19992001";"2015-06-10";"16:12:37";"F";"496";"C";"950";"1700";"486";"29.0";"0.441";"90.0";"800";"0.84";"1.1";"0.833";"0.358";"0.701";"0.362";"0.410";"0.149";"914";"2315";"0.605"
"2015-06-10 16:12:57.000";"1433977977000";"20012001";"2015-06-10";"16:12:57";"F";"497";"C";"909";"1559";"652";"29.0";"0.417";"114.2";"767";"0.84";"1.1";"0.821";"0.435";"0.693";"0.485";"0.393";"0.190";"914";"2315";"0.605"
"2015-06-10 16:13:17.000";"1433977997000";"20032001";"2015-06-10";"16:13:17";"F";"498";"C";"790";"1223";"975";"29.0";"0.354";"145.0";"676";"0.84";"1.1";"0.792";"0.610";"0.678";"0.893";"0.341";"0.305";"914";"2315";"0.605"
"2015-06-10 16:13:36.000";"1433978016000";"20051001";"2015-06-10";"16:13:36";"F";"499";"C";"719";"1023";"1302";"29.0";"0.297";"162.4";"610";"0.84";"1.1";"0.736";"0.705";"0.624";"1.263";"0.311";"0.392";"914";"2315";"0.605"
"2015-06-10 16:13:56.000";"1433978036000";"20071001";"2015-06-10";"16:13:56";"F";"500";"C";"670";"871";"1803";"30.0";"0.231";"174.9";"552";"0.84";"1.1";"0.630";"0.772";"0.519";"1.658";"0.289";"0.480";"914";"2315";"0.605"
"2015-06-10 16:14:15.000";"1433978055000";"20090001";"2015-06-10";"16:14:15";"F";"501";"C";"630";"751";"2632";"29.0";"0.161";"178.0";"502";"0.84";"1.1";"0.486";"0.822";"0.387";"2.083";"0.272";"0.567";"914";"2315";"0.605"
"2015-06-10 16:14:15.001";"1433978055001";"20090002";"2015-06-10";"16:14:15";"SLCE";"";"Light Curve end ";""
"2015-06-10 16:17:28.998";"1433978248998";"20283999";"2015-06-10";"16:17:28";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 16:17:28.999";"1433978248999";"20284000";"2015-06-10";"16:17:28";"SLCS";"";"Light Curve start ";""
"2015-06-10 16:17:29.000";"1433978249000";"20284001";"2015-06-10";"16:17:29";"FO";"503";"l";"569";"1016";"1";"29.0";"0.440";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"569";"1016";"0.440"
"2015-06-10 16:17:48.000";"1433978268000";"20303001";"2015-06-10";"16:17:48";"F";"504";"C";"479";"611";"335";"29.0";"0.216";"30.4";"415";"0.84";"1.1";"0.673";"0.562";"0.583";"0.663";"0.471";"0.313";"569";"1016";"0.440"
"2015-06-10 16:18:07.000";"1433978287000";"20322001";"2015-06-10";"16:18:07";"F";"505";"C";"440";"564";"486";"29.0";"0.220";"44.9";"393";"0.84";"1.1";"0.725";"0.617";"0.648";"0.801";"0.433";"0.347";"569";"1016";"0.440"
"2015-06-10 16:18:27.000";"1433978307000";"20342001";"2015-06-10";"16:18:27";"F";"506";"C";"430";"545";"652";"29.0";"0.211";"57.8";"383";"0.84";"1.1";"0.710";"0.638";"0.632";"0.864";"0.423";"0.366";"569";"1016";"0.440"
"2015-06-10 16:18:47.000";"1433978327000";"20362001";"2015-06-10";"16:18:47";"F";"507";"C";"407";"497";"975";"29.0";"0.181";"74.1";"359";"0.84";"1.1";"0.652";"0.691";"0.575";"1.044";"0.401";"0.418";"569";"1016";"0.440"
"2015-06-10 16:19:06.000";"1433978346000";"20381001";"2015-06-10";"16:19:06";"F";"508";"C";"393";"466";"1302";"29.0";"0.157";"85.9";"343";"0.84";"1.1";"0.593";"0.725";"0.518";"1.180";"0.387";"0.456";"569";"1016";"0.440"
"2015-06-10 16:19:26.000";"1433978366000";"20401001";"2015-06-10";"16:19:26";"F";"509";"C";"393";"452";"1803";"29.0";"0.131";"99.2";"335";"0.84";"1.1";"0.504";"0.738";"0.430";"1.248";"0.387";"0.482";"569";"1016";"0.440"
"2015-06-10 16:19:45.000";"1433978385000";"20420001";"2015-06-10";"16:19:45";"F";"510";"C";"385";"426";"2632";"29.0";"0.096";"106.1";"320";"0.84";"1.1";"0.387";"0.763";"0.322";"1.385";"0.379";"0.525";"569";"1016";"0.440"
"2015-06-10 16:20:05.000";"1433978405000";"20440001";"2015-06-10";"16:20:05";"F";"511";"C";"376";"406";"3711";"29.0";"0.074";"115.3";"309";"0.84";"1.1";"0.309";"0.783";"0.254";"1.502";"0.370";"0.556";"569";"1016";"0.440"
"2015-06-10 16:20:05.001";"1433978405001";"20440002";"2015-06-10";"16:20:05";"SLCE";"";"Light Curve end ";""
"2015-06-10 16:25:19.998";"1433978719998";"20754999";"2015-06-10";"16:25:19";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 16:25:19.999";"1433978719999";"20755000";"2015-06-10";"16:25:19";"SLCS";"";"Light Curve start ";""
"2015-06-10 16:25:20.000";"1433978720000";"20755001";"2015-06-10";"16:25:20";"FO";"513";"l";"1441";"2542";"1";"29.0";"0.433";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"1441";"2542";"0.433"
"2015-06-10 16:25:39.000";"1433978739000";"20774001";"2015-06-10";"16:25:39";"F";"514";"C";"1344";"1891";"154";"29.0";"0.289";"18.7";"1206";"0.84";"1.1";"0.799";"0.378";"0.717";"0.344";"0.529";"0.182";"1441";"2542";"0.433"
"2015-06-10 16:25:59.000";"1433978759000";"20794001";"2015-06-10";"16:25:59";"F";"515";"C";"1205";"1730";"335";"29.0";"0.303";"42.6";"1138";"0.84";"1.1";"0.887";"0.462";"0.838";"0.469";"0.474";"0.223";"1441";"2542";"0.433"
"2015-06-10 16:26:18.000";"1433978778000";"20813001";"2015-06-10";"16:26:18";"F";"516";"C";"1183";"1668";"486";"29.0";"0.291";"59.4";"1111";"0.84";"1.1";"0.871";"0.494";"0.818";"0.524";"0.465";"0.244";"1441";"2542";"0.433"
"2015-06-10 16:26:38.000";"1433978798000";"20833001";"2015-06-10";"16:26:38";"F";"517";"C";"1071";"1384";"652";"29.0";"0.226";"61.9";"977";"0.84";"1.1";"0.769";"0.630";"0.702";"0.837";"0.421";"0.353";"1441";"2542";"0.433"
"2015-06-10 16:26:57.000";"1433978817000";"20852001";"2015-06-10";"16:26:57";"F";"518";"C";"865";"1032";"975";"29.0";"0.162";"66.3";"788";"0.84";"1.1";"0.684";"0.778";"0.623";"1.463";"0.340";"0.498";"1441";"2542";"0.433"
"2015-06-10 16:27:17.000";"1433978837000";"20872001";"2015-06-10";"16:27:17";"F";"519";"C";"774";"880";"1302";"29.0";"0.120";"65.6";"696";"0.84";"1.1";"0.576";"0.833";"0.518";"1.889";"0.304";"0.576";"1441";"2542";"0.433"
"2015-06-10 16:27:37.000";"1433978857000";"20892001";"2015-06-10";"16:27:37";"F";"520";"C";"741";"810";"1803";"29.0";"0.085";"64.4";"651";"0.84";"1.1";"0.434";"0.856";"0.381";"2.138";"0.292";"0.623";"1441";"2542";"0.433"
"2015-06-10 16:27:56.000";"1433978876000";"20911001";"2015-06-10";"16:27:56";"F";"521";"C";"731";"771";"2632";"29.0";"0.052";"57.5";"626";"0.84";"1.1";"0.276";"0.868";"0.236";"2.297";"0.288";"0.660";"1441";"2542";"0.433"
"2015-06-10 16:27:56.001";"1433978876001";"20911002";"2015-06-10";"16:27:56";"SLCE";"";"Light Curve end ";""
"2015-06-10 16:31:11.999";"1433979071999";"21107000";"2015-06-10";"16:31:11";"SLCS";"";"Light Curve start ";""
"2015-06-10 16:31:12.000";"1433979072000";"21107001";"2015-06-10";"16:31:12";"FO";"522";"l";"788";"1580";"1";"29.0";"0.501";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"788";"1580";"0.501"
"2015-06-10 16:31:31.000";"1433979091000";"21126001";"2015-06-10";"16:31:31";"F";"523";"C";"792";"1035";"154";"29.0";"0.235";"15.2";"624";"0.84";"1.1";"0.591";"0.481";"0.466";"0.527";"0.501";"0.264";"788";"1580";"0.501"
"2015-06-10 16:31:51.000";"1433979111000";"21146001";"2015-06-10";"16:31:51";"F";"524";"C";"737";"915";"335";"29.0";"0.195";"27.4";"578";"0.84";"1.1";"0.528";"0.574";"0.414";"0.727";"0.466";"0.339";"788";"1580";"0.501"
"2015-06-10 16:32:10.000";"1433979130000";"21165001";"2015-06-10";"16:32:10";"F";"525";"C";"712";"847";"486";"29.0";"0.159";"32.5";"550";"0.84";"1.1";"0.455";"0.625";"0.351";"0.865";"0.451";"0.390";"788";"1580";"0.501"
"2015-06-10 16:32:30.000";"1433979150000";"21185001";"2015-06-10";"16:32:30";"F";"526";"C";"689";"795";"652";"29.0";"0.133";"36.4";"528";"0.84";"1.1";"0.397";"0.663";"0.304";"0.987";"0.436";"0.431";"788";"1580";"0.501"
"2015-06-10 16:32:49.000";"1433979169000";"21204001";"2015-06-10";"16:32:49";"F";"527";"C";"704";"783";"975";"29.0";"0.101";"41.4";"523";"0.84";"1.1";"0.304";"0.672";"0.226";"1.018";"0.446";"0.453";"788";"1580";"0.501"
"2015-06-10 16:33:09.000";"1433979189000";"21224001";"2015-06-10";"16:33:09";"F";"528";"C";"680";"753";"1302";"29.0";"0.097";"53.0";"509";"0.84";"1.1";"0.299";"0.692";"0.224";"1.098";"0.430";"0.473";"788";"1580";"0.501"
"2015-06-10 16:33:29.000";"1433979209000";"21244001";"2015-06-10";"16:33:29";"F";"529";"C";"638";"678";"1803";"29.0";"0.059";"44.7";"474";"0.84";"1.1";"0.196";"0.742";"0.146";"1.330";"0.404";"0.537";"788";"1580";"0.501"
"2015-06-10 16:33:48.000";"1433979228000";"21263001";"2015-06-10";"16:33:48";"F";"530";"C";"607";"631";"2632";"29.0";"0.038";"42.0";"450";"0.84";"1.1";"0.133";"0.771";"0.099";"1.504";"0.384";"0.578";"788";"1580";"0.501"
"2015-06-10 16:33:48.001";"1433979228001";"21263002";"2015-06-10";"16:33:48";"SLCE";"";"Light Curve end ";""
"2015-06-10 16:36:02.999";"1433979362999";"21398000";"2015-06-10";"16:36:02";"SLCS";"";"Light Curve start ";""
"2015-06-10 16:36:03.000";"1433979363000";"21398001";"2015-06-10";"16:36:03";"FO";"531";"l";"318";"424";"1";"28.0";"0.250";"0.1";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"318";"424";"0.250"
"2015-06-10 16:36:21.000";"1433979381000";"21416001";"2015-06-10";"16:36:21";"F";"532";"C";"257";"300";"154";"29.0";"0.143";"9.2";"243";"0.84";"1.1";"0.754";"0.462";"0.713";"0.413";"0.606";"0.251";"318";"424";"0.250"
"2015-06-10 16:36:41.000";"1433979401000";"21436001";"2015-06-10";"16:36:41";"F";"533";"C";"248";"283";"335";"29.0";"0.124";"17.4";"231";"0.84";"1.0";"0.673";"0.509";"0.627";"0.498";"0.585";"0.291";"318";"424";"0.250"
"2015-06-10 16:37:01.000";"1433979421000";"21456001";"2015-06-10";"16:37:01";"F";"534";"C";"246";"280";"486";"29.0";"0.121";"24.7";"229";"0.84";"1.1";"0.667";"0.519";"0.621";"0.514";"0.580";"0.299";"318";"424";"0.250"
"2015-06-10 16:37:20.000";"1433979440000";"21475001";"2015-06-10";"16:37:20";"F";"535";"C";"242";"272";"652";"29.0";"0.110";"30.1";"224";"0.84";"1.1";"0.625";"0.547";"0.579";"0.559";"0.571";"0.319";"318";"424";"0.250"
"2015-06-10 16:37:40.000";"1433979460000";"21495001";"2015-06-10";"16:37:40";"F";"536";"C";"230";"252";"975";"29.0";"0.087";"35.6";"210";"0.84";"1.1";"0.524";"0.604";"0.478";"0.683";"0.542";"0.371";"318";"424";"0.250"
"2015-06-10 16:37:59.000";"1433979479000";"21514001";"2015-06-10";"16:37:59";"F";"537";"C";"223";"240";"1302";"29.0";"0.071";"38.8";"202";"0.84";"1.1";"0.447";"0.642";"0.405";"0.767";"0.526";"0.403";"318";"424";"0.250"
"2015-06-10 16:38:19.000";"1433979499000";"21534001";"2015-06-10";"16:38:19";"F";"538";"C";"213";"225";"1803";"29.0";"0.053";"40.1";"191";"0.84";"1.1";"0.353";"0.679";"0.317";"0.884";"0.502";"0.445";"318";"424";"0.250"
"2015-06-10 16:38:39.000";"1433979519000";"21554001";"2015-06-10";"16:38:39";"F";"539";"C";"202";"209";"2632";"29.0";"0.033";"36.5";"180";"0.84";"1.1";"0.241";"0.726";"0.215";"1.029";"0.476";"0.491";"318";"424";"0.250"
"2015-06-10 16:38:39.001";"1433979519001";"21554002";"2015-06-10";"16:38:39";"SLCE";"";"Light Curve end ";""
"2015-06-10 16:42:26.998";"1433979746998";"21781999";"2015-06-10";"16:42:26";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 16:42:26.999";"1433979746999";"21782000";"2015-06-10";"16:42:26";"SLCS";"";"Light Curve start ";""
"2015-06-10 16:42:27.000";"1433979747000";"21782001";"2015-06-10";"16:42:27";"FO";"541";"l";"787";"1697";"1";"29.0";"0.536";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"787";"1697";"0.536"
"2015-06-10 16:42:46.000";"1433979766000";"21801001";"2015-06-10";"16:42:46";"F";"542";"D";"715";"1007";"335";"29.0";"0.290";"40.8";"597";"0.84";"1.0";"0.712";"0.549";"0.594";"0.685";"0.421";"0.289";"787";"1697";"0.536"
"2015-06-10 16:43:05.000";"1433979785000";"21820001";"2015-06-10";"16:43:05";"F";"543";"D";"644";"898";"486";"29.0";"0.283";"57.8";"557";"0.84";"1.0";"0.745";"0.625";"0.644";"0.890";"0.379";"0.338";"787";"1697";"0.536"
"2015-06-10 16:43:25.000";"1433979805000";"21840001";"2015-06-10";"16:43:25";"F";"544";"D";"610";"834";"652";"29.0";"0.269";"73.7";"532";"0.84";"1.1";"0.742";"0.668";"0.647";"1.035";"0.359";"0.372";"787";"1697";"0.536"
"2015-06-10 16:43:45.000";"1433979825000";"21860001";"2015-06-10";"16:43:45";"F";"545";"D";"586";"762";"975";"29.0";"0.231";"94.6";"502";"0.84";"1.1";"0.677";"0.714";"0.580";"1.227";"0.345";"0.424";"787";"1697";"0.536"
"2015-06-10 16:44:04.000";"1433979844000";"21879001";"2015-06-10";"16:44:04";"F";"546";"D";"570";"716";"1302";"29.0";"0.204";"111.6";"481";"0.84";"1.1";"0.621";"0.742";"0.524";"1.370";"0.336";"0.460";"787";"1697";"0.536"
"2015-06-10 16:44:24.000";"1433979864000";"21899001";"2015-06-10";"16:44:24";"F";"547";"D";"553";"658";"1803";"29.0";"0.160";"121.2";"454";"0.84";"1.1";"0.515";"0.776";"0.423";"1.579";"0.326";"0.514";"787";"1697";"0.536"
"2015-06-10 16:44:43.000";"1433979883000";"21918001";"2015-06-10";"16:44:43";"F";"548";"D";"529";"593";"2632";"29.0";"0.108";"119.4";"422";"0.84";"1.1";"0.374";"0.812";"0.298";"1.862";"0.312";"0.580";"787";"1697";"0.536"
"2015-06-10 16:45:03.000";"1433979903000";"21938001";"2015-06-10";"16:45:03";"F";"549";"D";"498";"537";"3711";"29.0";"0.073";"113.8";"393";"0.84";"1.1";"0.271";"0.842";"0.214";"2.160";"0.293";"0.634";"787";"1697";"0.536"
"2015-06-10 16:45:03.001";"1433979903001";"21938002";"2015-06-10";"16:45:03";"SLCE";"";"Light Curve end ";""
"2015-06-10 16:46:36.998";"1433979996998";"22031999";"2015-06-10";"16:46:36";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 16:46:36.999";"1433979996999";"22032000";"2015-06-10";"16:46:36";"SLCS";"";"Light Curve start ";""
"2015-06-10 16:46:37.000";"1433979997000";"22032001";"2015-06-10";"16:46:37";"FO";"551";"l";"1236";"2498";"1";"29.0";"0.505";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"1236";"2498";"0.505"
"2015-06-10 16:46:56.000";"1433980016000";"22051001";"2015-06-10";"16:46:56";"F";"552";"D";"1222";"2099";"154";"29.0";"0.418";"27.0";"1130";"0.84";"1.1";"0.905";"0.232";"0.837";"0.190";"0.489";"0.093";"1236";"2498";"0.505"
"2015-06-10 16:47:15.000";"1433980035000";"22070001";"2015-06-10";"16:47:15";"F";"553";"D";"1221";"2025";"335";"29.0";"0.397";"55.9";"1108";"0.84";"1.1";"0.877";"0.273";"0.796";"0.234";"0.489";"0.114";"1236";"2498";"0.505"
"2015-06-10 16:47:35.000";"1433980055000";"22090001";"2015-06-10";"16:47:35";"F";"554";"D";"1266";"1983";"486";"29.0";"0.362";"73.9";"1095";"0.84";"1.1";"0.807";"0.296";"0.698";"0.260";"0.507";"0.131";"1236";"2498";"0.505"
"2015-06-10 16:47:54.000";"1433980074000";"22109001";"2015-06-10";"16:47:54";"F";"555";"D";"1137";"1622";"652";"29.0";"0.299";"81.9";"975";"0.84";"1.1";"0.750";"0.487";"0.643";"0.540";"0.455";"0.246";"1236";"2498";"0.505"
"2015-06-10 16:48:14.000";"1433980094000";"22129001";"2015-06-10";"16:48:14";"F";"556";"D";"945";"1207";"975";"29.0";"0.217";"88.9";"808";"0.84";"1.1";"0.657";"0.684";"0.562";"1.070";"0.378";"0.405";"1236";"2498";"0.505"
"2015-06-10 16:48:34.000";"1433980114000";"22149001";"2015-06-10";"16:48:34";"F";"557";"D";"854";"1018";"1302";"29.0";"0.161";"88.0";"719";"0.84";"1.1";"0.548";"0.763";"0.461";"1.454";"0.342";"0.497";"1236";"2498";"0.505"
"2015-06-10 16:48:53.000";"1433980133000";"22168001";"2015-06-10";"16:48:53";"F";"558";"D";"804";"905";"1803";"29.0";"0.112";"84.8";"661";"0.84";"1.1";"0.414";"0.807";"0.340";"1.760";"0.322";"0.566";"1236";"2498";"0.505"
"2015-06-10 16:49:13.000";"1433980153000";"22188001";"2015-06-10";"16:49:13";"F";"559";"D";"765";"820";"2632";"29.0";"0.067";"74.1";"614";"0.84";"1.1";"0.267";"0.837";"0.214";"2.046";"0.306";"0.627";"1236";"2498";"0.505"
"2015-06-10 16:49:13.001";"1433980153001";"22188002";"2015-06-10";"16:49:13";"SLCE";"";"Light Curve end ";""
"2015-06-10 16:51:29.998";"1433980289998";"22324999";"2015-06-10";"16:51:29";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 16:51:29.999";"1433980289999";"22325000";"2015-06-10";"16:51:29";"SLCS";"";"Light Curve start ";""
"2015-06-10 16:51:30.000";"1433980290000";"22325001";"2015-06-10";"16:51:30";"FO";"561";"l";"682";"1224";"1";"29.0";"0.443";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"682";"1224";"0.443"
"2015-06-10 16:51:49.000";"1433980309000";"22344001";"2015-06-10";"16:51:49";"F";"562";"D";"600";"736";"335";"29.0";"0.185";"26.0";"498";"0.84";"1.1";"0.571";"0.561";"0.474";"0.663";"0.490";"0.325";"682";"1224";"0.443"
"2015-06-10 16:52:08.000";"1433980328000";"22363001";"2015-06-10";"16:52:08";"F";"563";"D";"536";"670";"486";"29.0";"0.200";"40.8";"467";"0.84";"1.1";"0.660";"0.625";"0.575";"0.827";"0.438";"0.362";"682";"1224";"0.443"
"2015-06-10 16:52:28.000";"1433980348000";"22383001";"2015-06-10";"16:52:28";"F";"564";"D";"525";"646";"652";"29.0";"0.187";"51.2";"455";"0.84";"1.1";"0.634";"0.648";"0.549";"0.895";"0.429";"0.384";"682";"1224";"0.443"
"2015-06-10 16:52:48.000";"1433980368000";"22403001";"2015-06-10";"16:52:48";"F";"565";"D";"514";"617";"975";"29.0";"0.167";"68.4";"441";"0.84";"1.1";"0.585";"0.675";"0.502";"0.984";"0.420";"0.413";"682";"1224";"0.443"
"2015-06-10 16:53:07.000";"1433980387000";"22422001";"2015-06-10";"16:53:07";"F";"566";"D";"491";"572";"1302";"29.0";"0.142";"77.7";"417";"0.84";"1.1";"0.523";"0.714";"0.444";"1.140";"0.401";"0.457";"682";"1224";"0.443"
"2015-06-10 16:53:27.000";"1433980407000";"22442001";"2015-06-10";"16:53:27";"F";"567";"D";"469";"532";"1803";"29.0";"0.118";"89.4";"395";"0.84";"1.1";"0.460";"0.747";"0.387";"1.301";"0.383";"0.499";"682";"1224";"0.443"
"2015-06-10 16:53:46.000";"1433980426000";"22461001";"2015-06-10";"16:53:46";"F";"568";"D";"458";"500";"2632";"29.0";"0.084";"92.9";"377";"0.84";"1.1";"0.341";"0.773";"0.281";"1.448";"0.374";"0.542";"682";"1224";"0.443"
"2015-06-10 16:54:06.000";"1433980446000";"22481001";"2015-06-10";"16:54:06";"F";"569";"D";"437";"465";"3711";"29.0";"0.060";"93.5";"357";"0.84";"1.1";"0.259";"0.801";"0.212";"1.632";"0.357";"0.583";"682";"1224";"0.443"
"2015-06-10 16:54:06.001";"1433980446001";"22481002";"2015-06-10";"16:54:06";"SLCE";"";"Light Curve end ";""
"2015-06-10 16:55:48.998";"1433980548998";"22583999";"2015-06-10";"16:55:48";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 16:55:48.999";"1433980548999";"22584000";"2015-06-10";"16:55:48";"SLCS";"";"Light Curve start ";""
"2015-06-10 16:55:49.000";"1433980549000";"22584001";"2015-06-10";"16:55:49";"FO";"571";"l";"1219";"1829";"1";"29.0";"0.334";"0.1";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"1219";"1829";"0.334"
"2015-06-10 16:56:08.000";"1433980568000";"22603001";"2015-06-10";"16:56:08";"F";"572";"D";"1018";"1305";"154";"29.0";"0.220";"14.2";"962";"0.84";"1.1";"0.837";"0.438";"0.791";"0.402";"0.557";"0.223";"1219";"1829";"0.334"
"2015-06-10 16:56:27.000";"1433980587000";"22622001";"2015-06-10";"16:56:27";"F";"573";"D";"912";"1190";"335";"29.0";"0.234";"32.9";"898";"0.84";"1.1";"0.952";"0.521";"0.937";"0.537";"0.499";"0.267";"1219";"1829";"0.334"
"2015-06-10 16:56:47.000";"1433980607000";"22642001";"2015-06-10";"16:56:47";"F";"574";"D";"912";"1201";"486";"29.0";"0.241";"49.2";"904";"0.84";"1.1";"0.973";"0.513";"0.964";"0.523";"0.499";"0.260";"1219";"1829";"0.334"
"2015-06-10 16:57:06.000";"1433980626000";"22661001";"2015-06-10";"16:57:06";"F";"575";"D";"906";"1138";"652";"28.0";"0.204";"55.9";"868";"0.84";"1.1";"0.859";"0.557";"0.823";"0.607";"0.495";"0.301";"1219";"1829";"0.334"
"2015-06-10 16:57:26.000";"1433980646000";"22681001";"2015-06-10";"16:57:26";"F";"576";"D";"792";"917";"975";"28.0";"0.136";"55.7";"733";"0.84";"1.1";"0.679";"0.698";"0.628";"0.995";"0.433";"0.431";"1219";"1829";"0.334"
"2015-06-10 16:57:46.000";"1433980666000";"22701001";"2015-06-10";"16:57:46";"F";"577";"D";"682";"758";"1302";"29.0";"0.100";"54.7";"628";"0.84";"1.1";"0.585";"0.787";"0.539";"1.413";"0.373";"0.527";"1219";"1829";"0.334"
"2015-06-10 16:58:05.000";"1433980685000";"22720001";"2015-06-10";"16:58:05";"F";"578";"D";"650";"693";"1803";"29.0";"0.062";"47.0";"583";"0.84";"1.1";"0.391";"0.820";"0.351";"1.639";"0.355";"0.583";"1219";"1829";"0.334"
"2015-06-10 16:58:25.000";"1433980705000";"22740001";"2015-06-10";"16:58:25";"F";"579";"D";"631";"654";"2632";"29.0";"0.035";"38.7";"555";"0.84";"1.1";"0.232";"0.838";"0.204";"1.797";"0.345";"0.620";"1219";"1829";"0.334"
"2015-06-10 16:58:25.001";"1433980705001";"22740002";"2015-06-10";"16:58:25";"SLCE";"";"Light Curve end ";""
"2015-06-10 17:01:31.999";"1433980891999";"22927000";"2015-06-10";"17:01:31";"SLCS";"";"Light Curve start ";""
